arch,perturbation,perturbation_size,c_source,c_target,time_standard,time_transfer,delta_standard_lower_bound,delta_standard_upper_bound,delta_diff_transfer_lower_bound,delta_diff_transfer_upper_bound,transfer_threads,T_relax,relax_count,optimizing_intervals,encoding_skip,bound_n2_relu_using_zonotope,bound_n2_non_relu_using_zonotope,how_much_faster,solve_status_standard,solve_status_transfer
cnn1,patch,"1,14,14,3",0,5,62.33,1800.06,13.796666,13.907650,4.352151,11.351628,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+branchPriN2x+capDD,no,no,28.88x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,5,62.33,1800.04,13.796666,13.907650,4.352151,11.351628,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+branchPriN2x+capDD,no,no,28.88x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,5,62.33,1800.04,13.796666,13.907650,4.337045,4.447435,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,28.88x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,5,62.33,1800.43,13.796666,13.907650,4.354761,11.351628,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+branchPriN2x+capDD,no,no,28.89x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,patch,"1,14,14,3",1,3,94.60,567.44,12.109548,12.109548,-0.009400,-0.009400,,rga0.0,,yes,no+zono+stdWarmstart,yes,no,6.00x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,585.15,12.109548,12.109548,-0.009400,-0.009400,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,6.19x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,744.38,12.109548,12.109548,-0.009400,-0.009400,,rga0.0,,yes,no+zono+boundN2xpOut+stdWarmstart,no,no,7.87x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,759.26,12.109548,12.109548,-0.009400,-0.009400,,rga0.0,,yes,no+zono+boundN2xpOut+stdWarmstart,no,no,8.03x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,822.46,12.109548,12.109548,-0.009400,-0.009398,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,8.69x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,826.85,12.109548,12.109548,-0.009400,-0.009398,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,8.74x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,860.89,12.109548,12.109548,-0.009400,-0.009400,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,9.10x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,924.25,12.109548,12.109548,-0.009400,-0.009400,,rga0.0,,yes,no+zono+stdWarmstart,yes,no,9.77x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,963.81,12.109548,12.109548,3.226793,3.258915,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,10.19x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,1307.54,12.109548,12.109548,3.226793,3.258915,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,13.82x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,1307.94,12.109548,12.109548,3.226793,3.258915,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+n2xpViaN1Zono,no,no,13.83x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,1394.67,12.109548,12.109548,3.226793,3.258915,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+boundN2xpComp,yes,no,14.74x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,1403.59,12.109548,12.109548,3.226793,3.258915,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,14.84x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,1406.12,12.109548,12.109548,3.226793,3.258915,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+boundN2xpComp,yes,no,14.86x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,1409.72,12.109548,12.109548,3.226793,3.258915,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,14.90x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,1800.09,12.109548,12.109548,3.125098,8.513899,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.12,12.109548,12.109548,3.125098,8.513899,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.13,12.109548,12.109548,3.125098,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.07,12.109548,12.109548,3.125098,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.09,12.109548,12.109548,3.125098,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.09,12.109548,12.109548,3.125098,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.08,12.109548,12.109548,3.125098,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.15,12.109548,12.109548,3.125098,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.09,12.109548,12.109548,3.125098,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.09,12.109548,12.109548,3.125098,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.14,12.109548,12.109548,3.125098,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.06,12.109548,12.109548,3.125098,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.16,12.109548,12.109548,3.125098,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.14,12.109548,12.109548,3.125098,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.05,12.109548,12.109548,3.069564,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+branchPriN2x+capDD,no,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.20,12.109548,12.109548,3.125099,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+branchPriN2x+capDD,no,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.07,12.109548,12.109548,3.125098,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+n2xpViaN1Zono+capDD,no,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.10,12.109548,12.109548,3.125098,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+n2xpViaN1Zono+capDD,no,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.10,12.109548,12.109548,3.125099,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+branchPriN2x+capDD,no,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.05,12.109548,12.109548,3.125099,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+branchPriN2x+capDD,no,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.10,12.109548,12.109548,3.125098,8.513899,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.07,12.109548,12.109548,3.137618,3.494427,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.07,12.109548,12.109548,3.132664,3.501981,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.09,12.109548,12.109548,3.125098,8.513899,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,19.03x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,3,94.60,1800.05,12.109548,12.109548,3.125098,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,19.03x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,patch,"1,14,14,3",1,4,113.19,901.27,9.540657,9.540657,0.019339,0.019339,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,7.96x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,4,113.19,916.72,9.540657,9.540657,0.019339,0.019339,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,8.10x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,4,113.19,1008.71,9.540657,9.540657,0.019339,0.019339,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,8.91x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,4,113.19,1268.51,9.540657,9.540657,0.019339,0.019339,,rga0.0,,yes,no+zono+stdWarmstart,yes,no,11.21x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,4,113.19,1445.24,9.540657,9.540657,0.019339,0.019339,,rga0.0,,yes,no+zono+boundN2xpOut+stdWarmstart,no,no,12.77x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,4,113.19,1583.10,9.540657,9.540657,0.019339,0.019339,,rga0.0,,yes,no+zono+stdWarmstart,yes,no,13.99x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,4,113.19,1703.75,9.540657,9.540657,0.019339,0.019339,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,15.05x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,4,113.19,1800.07,9.540657,9.540657,3.305078,3.398837,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.10,9.540657,9.540657,3.305078,3.398250,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.10,9.540657,9.540657,3.305078,3.398040,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.12,9.540657,9.540657,3.305078,3.396732,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.09,9.540657,9.540657,3.305078,3.398420,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.04,9.540657,9.540657,3.305078,3.399262,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.04,9.540657,9.540657,3.305079,3.395739,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.19,9.540657,9.540657,3.305078,3.396732,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.09,9.540657,9.540657,3.305078,3.395749,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.16,9.540657,9.540657,3.305079,3.395749,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.06,9.540657,9.540657,3.305078,3.396732,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.05,9.540657,9.540657,3.305078,3.396341,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.07,9.540657,9.540657,3.325689,3.376235,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.03,9.540657,9.540657,3.305078,3.399893,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.07,9.540657,9.540657,3.324450,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+branchPriN2x+capDD,no,no,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.07,9.540657,9.540657,3.305078,3.396929,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+n2xpViaN1Zono+capDD,no,no,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.04,9.540657,9.540657,3.325689,3.379169,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+n2xpViaN1Zono+capDD,no,no,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.12,9.540657,9.540657,3.305078,3.397640,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.07,9.540657,9.540657,3.325689,3.376069,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.05,9.540657,9.540657,3.325689,3.376235,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.06,9.540657,9.540657,3.325347,3.385749,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.05,9.540657,9.540657,3.305112,3.395699,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.14,9.540657,9.540657,-0.102173,0.020099,,rga0.0,,yes,no+zono+boundN2xpOut+stdWarmstart,no,no,15.90x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.36,9.540657,9.540657,3.308565,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+branchPriN2x+capDD,no,no,15.91x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.88,9.540657,9.540657,3.328228,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+branchPriN2x+capDD,no,no,15.91x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,4,113.19,1800.71,9.540657,9.540657,3.328228,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+branchPriN2x+capDD,no,no,15.91x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,patch,"1,14,14,3",1,5,138.25,419.59,9.376198,9.448297,3.355700,3.388686,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,3.03x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,5,138.25,433.42,9.376198,9.448297,3.355700,3.388686,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,3.13x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,5,138.25,588.75,9.376198,9.448297,3.355700,3.388686,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,4.26x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,5,138.25,908.63,9.376198,9.448297,-0.042497,-0.042495,,rga0.0,,yes,no+zono+stdWarmstart,yes,no,6.57x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,5,138.25,932.30,9.376198,9.448297,-0.042765,-0.042497,,rga0.0,,yes,no+zono+boundN2xpOut+stdWarmstart,no,no,6.74x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,5,138.25,954.80,9.376198,9.448297,-0.042497,-0.042495,,rga0.0,,yes,no+zono+stdWarmstart,yes,no,6.91x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,5,138.25,1012.46,9.376198,9.448297,-0.042497,-0.042493,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,7.32x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,5,138.25,1046.75,9.376198,9.448297,-0.042497,-0.042495,,rga0.0,,yes,no+zono+boundN2xpOut+stdWarmstart,no,no,7.57x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,5,138.25,1067.79,9.376198,9.448297,-0.042497,-0.042497,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,7.72x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,5,138.25,1106.08,9.376198,9.448297,-0.042497,-0.042497,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,8.00x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,5,138.25,1150.37,9.376198,9.448297,-0.042497,-0.042497,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,8.32x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,5,138.25,1800.05,9.376198,9.448297,3.351072,3.466145,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.09,9.376198,9.448297,3.351072,3.466145,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.08,9.376198,9.448297,3.351072,3.462871,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.06,9.376198,9.448297,3.351072,3.462144,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.15,9.376198,9.448297,3.351072,3.466145,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.04,9.376198,9.448297,3.351072,3.466348,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.03,9.376198,9.448297,3.351072,3.462389,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.07,9.376198,9.448297,3.351072,3.464483,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+capDD,yes,no,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.05,9.376198,9.448297,3.351072,3.461098,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.06,9.376198,9.448297,3.351072,3.461276,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.07,9.376198,9.448297,3.351072,3.461276,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.08,9.376198,9.448297,3.351072,3.461276,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+boundN2xpComp+capDD,no,no,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.76,9.376198,9.448297,3.364557,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+branchPriN2x+capDD,no,no,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.09,9.376198,9.448297,3.365111,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpOut+branchPriN2x+capDD,no,no,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.07,9.376198,9.448297,3.351072,3.463738,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+n2xpViaN1Zono+capDD,no,no,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.05,9.376198,9.448297,3.351072,3.464483,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+n2xpViaN1Zono+capDD,no,no,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.28,9.376198,9.448297,3.364617,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+branchPriN2x+capDD,no,no,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.30,9.376198,9.448297,3.364617,8.513899,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+branchPriN2x+capDD,no,no,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.05,9.376198,9.448297,3.351072,3.463813,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.14,9.376198,9.448297,3.351072,3.452718,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.04,9.376198,9.448297,3.351072,3.445438,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+capDD,yes,no,13.02x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,1800.05,9.376198,9.448297,3.351072,3.461891,,rga0.0,,yes,no_n1_encoding+last_layer+zono+capDD,yes,yes,13.02x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"1,1",0,3,344.88,635.07,54.002731,54.540085,0.000000,0.000000,32,rga0.0,0,yes,no_n2_xp_encoding+zono,no,no,1.84x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",0,3,344.88,1011.74,54.002731,54.540085,0.000000,0.000000,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,2.93x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",0,3,344.88,1019.58,54.002731,54.540085,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,2.96x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",0,3,344.88,1051.07,54.002731,54.540085,0.000000,0.000000,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,3.05x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",0,3,344.88,1063.98,54.002731,54.540085,0.000000,0.000000,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,3.09x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",0,3,344.88,1074.12,54.002731,54.540085,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,3.11x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",0,3,344.88,1095.22,54.002731,54.540085,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,3.18x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",0,3,344.88,1214.92,54.002731,54.540085,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,3.52x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",0,3,344.88,1800.04,54.002731,54.540085,0.000000,1.946228,,rga0.0,,yes,no+zono+stdWarmstart,yes,yes,5.22x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,translation,"1,1",1,3,298.04,635.29,74.359007,74.998281,0.000000,0.000000,32,rga0.0,0,yes,no_n2_xp_encoding+zono,no,no,2.13x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",1,3,298.04,1216.33,74.359007,74.998281,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,4.08x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",1,3,298.04,1231.82,74.359007,74.998281,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,4.13x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",1,3,298.04,1245.62,74.359007,74.998281,0.000000,0.000000,32,rga0.0,0,yes,no+zono+stdWarmstart,yes,no,4.18x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",1,3,298.04,1308.06,74.359007,74.998281,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpOut+boundN2xpComp+stdWarmstart,no,no,4.39x,,INFEASIBLE_OR_UNBOUNDED
cnn1,translation,"1,1",1,3,298.04,1390.02,74.359007,74.998281,0.000000,0.000000,,rga0.0,,yes,no+zono+boundN2xpComp+stdWarmstart,yes,no,4.66x,,INFEASIBLE_OR_UNBOUNDED
