arch,perturbation,perturbation_size,c_source,c_target,time_standard,time_transfer,delta_standard_lower_bound,delta_standard_upper_bound,delta_diff_transfer_lower_bound,delta_diff_transfer_upper_bound,transfer_threads,T_relax,relax_count,optimizing_intervals,encoding_skip,bound_n2_relu_using_zonotope,bound_n2_non_relu_using_zonotope,how_much_faster,solve_status_standard,solve_status_transfer
,,,,,,,,,,,,,,,,,,,,
cnn1,patch,"1,14,14,3",0,5,62.33,52.92,13.796666,13.907650,0.009262,0.009262,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,yes,1.18x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,50.53,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer_no_bin+zono,yes,no,1.23x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,50.58,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono+zonoOrd10,yes,no,1.23x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,50.22,13.796666,13.907650,0.009262,0.009262,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,1.24x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,49.67,13.796666,13.907650,0.009262,0.009262,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,no,1.25x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,49.98,13.796666,13.907650,0.009262,0.009262,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,yes,no,1.25x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,49.77,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono+zonoOrd10,yes,no,1.25x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,49.21,13.796666,13.907650,0.009262,0.009262,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,yes,1.27x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,48.22,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono,yes,no,1.29x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,46.61,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.34x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,44.74,13.796666,13.907650,0.009262,0.009262,32,rga0.0,0,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono,yes,no,1.39x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,44.27,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.41x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,43.55,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.43x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,43.57,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+hybridSolve+zono,no,no,1.43x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,43.39,13.796666,13.907650,0.009262,0.009262,32,rga0.0,0,yes,no_n1_encoding+last_layer+hybridSolve+zono,yes,no,1.44x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,42.60,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.46x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,42.64,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.46x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,42.75,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.46x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,40.70,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono,yes,no,1.53x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,38.37,13.796666,13.907650,0.009262,0.009262,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+zonoOrd10,yes,no,1.62x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,36.57,13.796666,13.907650,0.009262,0.009262,32,rga0.0,0,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono,yes,no,1.70x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,36.69,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono,yes,no,1.70x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,36.18,13.796666,13.907650,0.009262,0.009262,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,no,no,1.72x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,36.01,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono,yes,no,1.73x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,35.60,13.796666,13.907650,0.009262,0.009262,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,yes,no,1.75x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,35.38,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,yes,no,1.76x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,35.20,13.796666,13.907650,0.009262,0.009262,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,no,yes,1.77x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,35.09,13.796666,13.907650,0.009262,0.009262,32,rga0.0,0,yes,no_n1_encoding+last_layer+adaptPrune2.0+zono,yes,no,1.78x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,34.23,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+zono+zonoOrd10,yes,no,1.82x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,22.56,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono+zonoOrd5,yes,no,2.76x,,OPTIMAL
cnn1,patch,"1,14,14,3",0,5,62.33,22.41,13.796666,13.907650,0.009262,0.009262,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono+zonoOrd5,yes,no,2.78x,,OPTIMAL
,,,,,,,,,,,,,,,,,,,,
cnn1,patch,"1,14,14,3",1,3,94.60,87.37,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,no,1.08x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,87.99,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,1.08x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,82.08,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono,yes,no,1.15x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,77.99,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,yes,1.21x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,77.85,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,yes,no,1.22x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,76.37,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,yes,1.24x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,75.94,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono,yes,no,1.25x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,75.23,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono,yes,no,1.26x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,69.83,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono,yes,no,1.35x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,70.09,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer+adaptPrune2.0+zono,yes,no,1.35x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,69.98,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer_no_bin+zono,yes,no,1.35x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,70.31,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,no,yes,1.35x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,69.24,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono,yes,no,1.37x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,68.58,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,no,no,1.38x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,68.71,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,yes,no,1.38x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,68.33,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,yes,no,1.38x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,55.16,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd5,no,no,1.71x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,55.27,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+boundN2xpComp,yes,no,1.71x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,53.07,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.1+zono,yes,no,1.78x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,51.32,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,1.84x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,50.07,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.0+zono,yes,no,1.89x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,49.42,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+linkN2xpN2x,no,no,1.91x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,49.26,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.05+zono,yes,no,1.92x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,48.50,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.5+zono,yes,no,1.95x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,46.92,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd5,no,no,2.02x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,46.91,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd5,no,no,2.02x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,46.55,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd5,yes,no,2.03x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,46.59,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+zonoOrd10,yes,no,2.03x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,45.59,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono+zonoOrd5,no,no,2.08x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,45.13,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono+zonoOrd5,no,no,2.10x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,44.93,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+zono+zonoOrd5,no,no,2.11x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,43.43,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+zono+zonoOrd10,yes,no,2.18x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,35.81,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+zono+zonoOrd3,yes,no,2.64x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,31.19,12.109548,12.109548,0.021114,0.021114,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+zonoOrd3,yes,no,3.03x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,25.13,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd3,no,no,3.76x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,25.03,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd3,no,no,3.78x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,24.73,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+zono+zonoOrd3,no,no,3.83x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,24.43,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd3,no,no,3.87x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,23.60,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono+zonoOrd3,no,no,4.01x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,22.94,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono+zonoOrd3,yes,no,4.12x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,22.64,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd3,no,no,4.18x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,20.10,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono+zonoOrd10,no,no,4.71x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,18.70,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd10,no,no,5.06x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,18.63,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd10,no,no,5.08x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,18.44,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd10,no,no,5.13x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,18.42,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+zono+zonoOrd10,no,no,5.13x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,3,94.60,18.17,12.109548,12.109548,0.021114,0.021114,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd10,no,no,5.21x,,OPTIMAL
,,,,,,,,,,,,,,,,,,,,
cnn1,patch,"1,14,14,3",1,4,113.19,101.11,9.540657,9.540657,0.040155,0.040155,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+zonoOrd10,yes,no,1.12x,,OPTIMAL
cnn1,patch,"1,14,14,3",1,4,113.19,99.24,9.540657,9.540657,0.040155,0.040155,,rga0.0,,yes,no_n1_encoding+last_layer+zono+zonoOrd10,yes,no,1.14x,,OPTIMAL
,,,,,,,,,,,,,,,,,,,,
cnn1,patch,"1,14,14,3",1,5,138.25,112.07,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.23x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,101.24,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+hybridSolve+zono,no,no,1.37x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,100.23,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.38x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,99.06,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+hybridSolve+zono,no,no,1.40x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,98.32,9.376198,9.448297,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,no,yes,1.41x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,95.29,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.45x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,94.60,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono+zonoOrd5,no,no,1.46x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,93.78,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.47x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,92.23,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd10,no,no,1.50x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,91.65,9.376198,9.448297,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,1.51x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,88.78,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.56x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,83.72,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.65x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,82.97,9.376198,9.448297,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,yes,1.67x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,80.54,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.72x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,80.61,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.72x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,79.30,9.376198,9.448297,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,no,no,1.74x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,78.10,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.77x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,76.84,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.80x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,76.39,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd10,no,no,1.81x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,75.75,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd10,no,no,1.83x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,73.86,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.87x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,72.54,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.91x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,71.86,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.92x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,71.62,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.93x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,70.60,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+hybridSolve+zono,no,no,1.96x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,68.14,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd10,no,no,2.03x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,68.02,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono+zonoOrd10,no,no,2.03x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,67.65,9.376198,9.448297,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono,yes,no,2.04x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,67.45,9.376198,9.448297,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,no,yes,2.05x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,67.25,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono,yes,no,2.06x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,66.92,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+zono+zonoOrd10,no,no,2.07x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,66.09,9.376198,9.448297,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono,yes,no,2.09x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,66.25,9.376198,9.448297,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,no,no,2.09x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,65.43,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono,yes,no,2.11x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,65.08,9.376198,9.448297,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,yes,no,2.12x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,64.87,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono,yes,no,2.13x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,64.24,9.376198,9.448297,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+adaptPrune2.0+zono,yes,no,2.15x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,64.17,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,yes,no,2.15x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,63.58,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,2.17x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,60.43,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,2.29x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,58.89,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+hybridSolve+zono,no,no,2.35x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,57.99,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,2.38x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",1,5,138.25,57.63,9.376198,9.448297,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,2.40x,,OBJECTIVE_LIMIT
