arch,perturbation,perturbation_size,c_source,c_target,time_standard,time_transfer,delta_standard_lower_bound,delta_standard_upper_bound,delta_diff_transfer_lower_bound,delta_diff_transfer_upper_bound,transfer_threads,T_relax,relax_count,optimizing_intervals,encoding_skip,bound_n2_relu_using_zonotope,bound_n2_non_relu_using_zonotope,how_much_faster,solve_status_standard,solve_status_transfer
cnn1,occ,"1,1,5",0,4,194.19,342.30,7.027990,7.094580,0.367776,0.371284,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+linkN2xpN2x,yes,no,1.76x,,OPTIMAL
cnn1,occ,"1,1,5",0,4,194.19,360.08,7.027990,7.094580,0.367776,0.371284,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,1.85x,,OPTIMAL
cnn1,occ,"1,1,5",0,4,194.19,458.69,7.027990,7.094580,0.367776,0.371284,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+boundN2xpComp,yes,no,2.36x,,OPTIMAL
cnn1,occ,"1,1,5",0,4,194.19,555.07,7.027990,7.094580,0.367776,0.371284,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,2.86x,,OPTIMAL
cnn1,occ,"1,1,5",0,4,194.19,1800.04,7.027990,7.094580,0.000000,9.740327,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,no,9.27x,,TIME_LIMIT
cnn1,occ,"1,1,5",0,4,194.19,1800.54,7.027990,7.094580,0.000000,9.740327,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,yes,9.27x,,TIME_LIMIT
cnn1,occ,"1,1,5",0,4,194.19,1800.04,7.027990,7.094580,0.000000,9.740327,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,yes,no,9.27x,,TIME_LIMIT
cnn1,occ,"1,1,5",0,4,194.19,1800.04,7.027990,7.094580,0.000000,9.740327,,rga0.0,,yes,no_n1_encoding+last_layer_no_bin+zono,yes,yes,9.27x,,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,occ,"1,1,5",0,5,174.89,205.52,4.770548,4.809775,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,1.18x,,OBJECTIVE_LIMIT
cnn1,occ,"1,1,5",0,5,174.89,215.37,4.770548,4.809775,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+linkN2xpN2x,yes,no,1.23x,,OBJECTIVE_LIMIT
cnn1,occ,"1,1,5",0,5,174.89,223.72,4.770548,4.809775,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+boundN2xpComp,yes,no,1.28x,,OBJECTIVE_LIMIT
cnn1,occ,"1,1,5",0,5,174.89,247.02,4.770548,4.809775,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer_no_bin+zono,yes,yes,1.41x,,OBJECTIVE_LIMIT
cnn1,occ,"1,1,5",0,5,174.89,250.56,4.770548,4.809775,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,1.43x,,OBJECTIVE_LIMIT
cnn1,occ,"1,1,5",0,5,174.89,258.05,4.770548,4.809775,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,yes,no,1.48x,,OBJECTIVE_LIMIT
cnn1,occ,"1,1,5",0,5,174.89,265.69,4.770548,4.809775,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,no,1.52x,,OBJECTIVE_LIMIT
cnn1,occ,"1,1,5",0,5,174.89,289.08,4.770548,4.809775,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,yes,1.65x,,OBJECTIVE_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,occ,"1,1,5",1,4,61.83,86.15,7.804042,7.804094,0.009346,0.009346,,rga0.0,,yes,no_n1_encoding+last_layer_no_bin+zono,yes,yes,1.39x,,OPTIMAL
cnn1,occ,"1,1,5",1,4,61.83,87.05,7.804042,7.804094,0.009346,0.009346,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,yes,1.41x,,OPTIMAL
cnn1,occ,"1,1,5",1,4,61.83,87.28,7.804042,7.804094,0.009346,0.009346,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,yes,no,1.41x,,OPTIMAL
cnn1,occ,"1,1,5",1,4,61.83,97.20,7.804042,7.804094,0.009346,0.009346,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,no,1.57x,,OPTIMAL
cnn1,occ,"1,1,5",1,4,61.83,96.80,7.804042,7.804094,0.009346,0.009395,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+linkN2xpN2x,yes,no,1.57x,,OPTIMAL
cnn1,occ,"1,1,5",1,4,61.83,106.31,7.804042,7.804094,0.009346,0.009395,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,1.72x,,OPTIMAL
cnn1,occ,"1,1,5",1,4,61.83,109.69,7.804042,7.804094,0.009346,0.009395,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+boundN2xpComp,yes,no,1.77x,,OPTIMAL
cnn1,occ,"1,1,5",1,4,61.83,155.43,7.804042,7.804094,0.009346,0.009395,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,2.51x,,OPTIMAL
,,,,,,,,,,,,,,,,,,,,
cnn1,occ,"3,3,5",0,4,367.16,415.34,10.867350,10.967109,0.262263,0.264643,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+linkN2xpN2x,yes,no,1.13x,OPTIMAL,OPTIMAL
cnn1,occ,"3,3,5",0,4,367.16,471.71,10.867350,10.967109,0.264552,0.265071,32,rga0.0,0,yes,no_n1_encoding+last_layer,no,no,1.28x,OPTIMAL,OPTIMAL
cnn1,occ,"3,3,5",0,4,367.16,1098.76,10.867350,10.967109,0.264553,0.267146,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,2.99x,OPTIMAL,OPTIMAL
cnn1,occ,"3,3,5",0,4,367.16,1145.07,10.867350,10.967109,0.264553,0.267146,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,yes,3.12x,OPTIMAL,OPTIMAL
cnn1,occ,"3,3,5",0,4,367.16,1149.62,10.867350,10.967109,0.264553,0.267146,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,no,yes,3.13x,OPTIMAL,OPTIMAL
cnn1,occ,"3,3,5",0,4,367.16,1175.54,10.867350,10.967109,0.264553,0.267146,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,no,no,3.20x,OPTIMAL,OPTIMAL
,,,,,,,,,,,,,,,,,,,,
cnn1,occ,"3,3,5",0,5,134.16,232.19,8.632793,8.633531,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,no,no,1.73x,OPTIMAL,OBJECTIVE_LIMIT
cnn1,occ,"3,3,5",0,5,134.16,232.84,8.632793,8.633531,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,no,yes,1.74x,OPTIMAL,OBJECTIVE_LIMIT
cnn1,occ,"3,3,5",0,5,134.16,278.66,8.632793,8.633531,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,no,yes,2.08x,OPTIMAL,OBJECTIVE_LIMIT
cnn1,occ,"3,3,5",0,5,134.16,279.97,8.632793,8.633531,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,no,no,2.09x,OPTIMAL,OBJECTIVE_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,occ,"5,5,5",0,3,42.18,50.30,12.546487,12.669380,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,yes,no,1.19x,OPTIMAL,OBJECTIVE_LIMIT
cnn1,occ,"5,5,5",0,3,42.18,50.03,12.546487,12.669380,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,yes,yes,1.19x,OPTIMAL,OBJECTIVE_LIMIT
cnn1,occ,"5,5,5",0,3,42.18,51.71,12.546487,12.669380,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,no,no,1.23x,OPTIMAL,OBJECTIVE_LIMIT
cnn1,occ,"5,5,5",0,3,42.18,52.83,12.546487,12.669380,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,no,yes,1.25x,OPTIMAL,OBJECTIVE_LIMIT
cnn1,occ,"5,5,5",0,3,42.18,70.41,12.546487,12.669380,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.5+zono,yes,no,1.67x,OPTIMAL,OBJECTIVE_LIMIT
cnn1,occ,"5,5,5",0,3,42.18,71.44,12.546487,12.669380,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+boundN2xpComp,yes,no,1.69x,OPTIMAL,OBJECTIVE_LIMIT
cnn1,occ,"5,5,5",0,3,42.18,73.57,12.546487,12.669380,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.0+zono,yes,no,1.74x,OPTIMAL,OBJECTIVE_LIMIT
cnn1,occ,"5,5,5",0,3,42.18,77.06,12.546487,12.669380,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.05+zono,yes,no,1.83x,OPTIMAL,OBJECTIVE_LIMIT
cnn1,occ,"5,5,5",0,3,42.18,78.16,12.546487,12.669380,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,yes,no,1.85x,OPTIMAL,OBJECTIVE_LIMIT
cnn1,occ,"5,5,5",0,3,42.18,77.89,12.546487,12.669380,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.1+zono,yes,no,1.85x,OPTIMAL,OBJECTIVE_LIMIT
cnn1,occ,"5,5,5",0,3,42.18,80.72,12.546487,12.669380,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,yes,1.91x,OPTIMAL,OBJECTIVE_LIMIT
cnn1,occ,"5,5,5",0,3,42.18,81.30,12.546487,12.669380,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer_no_bin+zono,yes,yes,1.93x,OPTIMAL,OBJECTIVE_LIMIT
cnn1,occ,"5,5,5",0,3,42.18,81.65,12.546487,12.669380,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,no,1.94x,OPTIMAL,OBJECTIVE_LIMIT
cnn1,occ,"5,5,5",0,3,42.18,82.98,12.546487,12.669380,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,1.97x,OPTIMAL,OBJECTIVE_LIMIT
cnn1,occ,"5,5,5",0,3,42.18,93.54,12.546487,12.669380,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+linkN2xpN2x,yes,no,2.22x,OPTIMAL,OBJECTIVE_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,occ,"5,5,5",0,4,536.01,1294.32,8.644089,8.716495,0.000000,5.202934,,rga0.0,,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,yes,yes,2.41x,OPTIMAL,INTERRUPTED
cnn1,occ,"5,5,5",0,4,536.01,1800.15,8.644089,8.716495,0.000000,5.202934,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,no,no,3.36x,OPTIMAL,TIME_LIMIT
cnn1,occ,"5,5,5",0,4,536.01,1800.04,8.644089,8.716495,0.000000,5.202934,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,no,yes,3.36x,OPTIMAL,TIME_LIMIT
cnn1,occ,"5,5,5",0,4,536.01,1802.53,8.644089,8.716495,0.000000,5.202934,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,yes,no,3.36x,OPTIMAL,TIME_LIMIT
,,,,,,,,,,,,,,,,,,,,
cnn1,occ,"5,5,5",0,5,110.91,134.66,7.422875,7.422883,0.063843,0.063843,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,yes,no,1.21x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,138.78,7.422875,7.422883,0.063843,0.063843,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,no,no,1.25x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,139.58,7.422875,7.422883,0.063843,0.063843,32,rga0.0,0,yes,no_n1_encoding+last_layer+pruneTol0.5+zono,no,yes,1.26x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,187.30,7.422875,7.422883,0.063843,0.064070,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,yes,no,1.69x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,187.57,7.422875,7.422883,0.063843,0.064070,,rga0.0,,yes,no_n1_encoding+last_layer_no_bin+zono,yes,yes,1.69x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,189.78,7.422875,7.422883,0.063843,0.064070,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,no,1.71x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,194.53,7.422875,7.422883,0.063843,0.064070,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,yes,1.75x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,207.82,7.422875,7.422883,0.063843,0.064082,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.5+zono,yes,no,1.87x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,210.33,7.422875,7.422883,0.063843,0.064082,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.0+zono,yes,no,1.90x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,213.43,7.422875,7.422883,0.063843,0.064082,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+linkN2xpN2x,yes,no,1.92x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,214.11,7.422875,7.422883,0.063843,0.064082,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,1.93x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,215.44,7.422875,7.422883,0.063843,0.064082,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.1+zono,yes,no,1.94x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,218.03,7.422875,7.422883,0.063843,0.064082,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.05+zono,yes,no,1.97x,OPTIMAL,OPTIMAL
cnn1,occ,"5,5,5",0,5,110.91,237.01,7.422875,7.422883,0.063843,0.064082,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+boundN2xpComp,yes,no,2.14x,OPTIMAL,OPTIMAL
,,,,,,,,,,,,,,,,,,,,
cnn1,patch,"1,14,14,3",0,3,96.17,98.68,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd5,no,no,1.03x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,104.02,16.516486,16.644788,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+zonoOrd3,yes,no,1.08x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,104.92,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+zono+boundN2xpComp+linkN2xpN2x,no,no,1.09x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,105.74,16.516486,16.644788,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.1+zono,yes,no,1.10x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,109.99,16.516486,16.644788,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.05+zono,yes,no,1.14x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,109.57,16.516486,16.644788,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono+boundN2xpComp,yes,no,1.14x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,111.49,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono+zonoOrd10,yes,no,1.16x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,114.20,16.516486,16.644788,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.5+zono,yes,no,1.19x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,114.48,16.516486,16.644788,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,1.19x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,115.94,16.516486,16.644788,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+n1StabRelax0.0+zono,yes,no,1.21x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,121.65,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono+zonoOrd10,yes,no,1.26x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,123.97,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono+zonoOrd3,no,no,1.29x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,124.69,16.516486,16.644788,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer,no,no,1.30x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,126.99,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono+zonoOrd3,no,no,1.32x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,127.92,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd3,no,no,1.33x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,135.94,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd3,no,no,1.41x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,136.84,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+zono+zonoOrd3,no,no,1.42x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,142.42,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.48x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,144.43,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.50x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,144.30,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+hybridSolve+zono,no,no,1.50x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,144.94,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.51x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,144.87,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.51x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,149.24,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd3,no,no,1.55x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,154.48,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono+zonoOrd3,yes,no,1.61x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,155.41,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.62x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,161.33,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.68x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,161.19,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono+zonoOrd3,yes,no,1.68x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,162.28,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd3,no,no,1.69x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,165.31,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.72x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,170.56,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.77x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,169.94,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+hybridSolve+zono,yes,no,1.77x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,171.54,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+hybridSolve+zono,no,no,1.78x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,171.92,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+hybridSolve+zono,no,no,1.79x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,173.32,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+hybridSolve+zono,no,no,1.80x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,173.05,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.80x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,176.58,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+hybridSolve+zono,no,no,1.84x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,218.50,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer_no_bin+zono,yes,no,2.27x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,223.89,16.516486,16.644788,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,yes,no,2.33x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,228.44,16.516486,16.644788,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,yes,2.38x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,234.11,16.516486,16.644788,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer_no_bin+zono,no,no,2.43x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,245.26,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd10,no,no,2.55x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,248.72,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune2.0+zono+zonoOrd10,no,no,2.59x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,250.16,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd10,no,no,2.60x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,256.12,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono+zonoOrd10,no,no,2.66x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,258.14,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune1.0+zono+zonoOrd10,no,no,2.68x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,259.41,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono+zonoOrd10,no,no,2.70x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,272.16,16.516486,16.644788,0.000000,-0.000000,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.1+zono+zonoOrd10,no,no,2.83x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,623.78,16.516486,16.644788,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,yes,6.49x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,648.25,16.516486,16.644788,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,yes,no,6.74x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,656.49,16.516486,16.644788,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,no,no,6.83x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,664.90,16.516486,16.644788,0.000000,-0.000000,32,rga0.0,0,yes,no_n1_encoding+last_layer+zono,no,yes,6.91x,,OBJECTIVE_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.64,16.516486,16.644788,0.000000,5.711834,32,rga0.0,0,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono,yes,no,18.72x,,TIME_LIMIT
cnn1,patch,"1,14,14,3",0,3,96.17,1800.26,16.516486,16.644788,0.000000,5.711834,,rga0.0,,yes,no_n1_encoding+last_layer+adaptPrune0.5+zono,yes,no,18.72x,,TIME_LIMIT
