arch,perturbation,perturbation_size,c_source,c_target,time_standard,time_advstd,delta_standard_lower_bound,delta_standard_upper_bound,delta_advstd_lower_bound,delta_advstd_upper_bound,delta_error,mip_start,branch_priorities,lp_basis,bound_tightening,var_hint,zono_bounds,n1_probe,relax_threshold,elim_org,elim_pert,relaxed_org,relaxed_pert,seed,how_much_faster,lp_optimization_time,time_advstd_with_lp,how_much_faster_with_lp,gap_standard,gap_advstd,solve_status_standard,solve_status_advstd,standard_file,advstd_file
cnn1,occ,"5,5,5",0,3,42.18,49.75,12.546487,12.669380,12.628602,12.628603,-0.040777,no,off,no,yes,no,yes,lp,0.01,0,0,1,1,4,1.18x,22.47,72.22,1.71x,0.122893,0.000001,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912141482854_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_zonoBounds_n1ProbeLP_relaxT0.01_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,50.72,12.546487,12.669380,12.628602,12.628603,-0.040777,no,off,no,yes,no,yes,off,0.01,elim not activated,elim not activated,1,1,4,1.20x,0.00,50.72,1.20x,0.122893,0.000001,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912141131052_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_zonoBounds_relaxT0.01_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,65.87,12.546487,12.669380,12.628602,12.628603,-0.040777,no,off,no,yes,no,no,off,0.01,elim not activated,elim not activated,1,1,4,1.56x,0.00,65.87,1.56x,0.122893,0.000001,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912135444238_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_relaxT0.01_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,74.73,12.546487,12.669380,12.628600,12.752634,0.083254,no,off,no,yes,yes,no,off,0.1,elim not activated,elim not activated,1,2,4,1.77x,0.00,74.73,1.77x,0.122893,0.124034,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912204731650_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_relaxT0.1_varHint_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,86.20,12.546487,12.669380,12.628600,12.752634,0.083254,no,off,no,yes,yes,no,lp,0.1,0,0,1,2,4,2.04x,25.94,112.14,2.66x,0.122893,0.124034,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912204767750_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_n1ProbeLP_relaxT0.1_varHint_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,90.96,12.546487,12.669380,12.628599,12.628599,-0.040781,no,off,no,yes,no,yes,lp,0.1,0,0,1,2,4,2.16x,24.97,115.93,2.75x,0.122893,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912141546184_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_zonoBounds_n1ProbeLP_relaxT0.1_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,93.34,12.546487,12.669380,12.628600,12.752634,0.083254,no,off,no,yes,yes,yes,lp,0.1,0,0,1,2,4,2.21x,27.45,120.79,2.86x,0.122893,0.124034,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912204763063_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_zonoBounds_n1ProbeLP_relaxT0.1_varHint_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,130.95,12.546487,12.669380,12.628599,12.628599,-0.040781,no,off,no,yes,no,no,lp,0.1,0,0,1,2,4,3.10x,22.68,153.63,3.64x,0.122893,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912139708036_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_n1ProbeLP_relaxT0.1_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,138.60,12.546487,12.669380,12.628599,12.628599,-0.040781,no,off,no,yes,no,no,off,0.1,elim not activated,elim not activated,1,2,4,3.29x,0.00,138.60,3.29x,0.122893,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912137589226_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_relaxT0.1_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,202.05,12.546487,12.669380,12.628599,12.628599,-0.040781,no,off,no,yes,no,yes,off,0.1,elim not activated,elim not activated,1,2,4,4.79x,0.00,202.05,4.79x,0.122893,0.000000,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912204744611_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_zonoBounds_relaxT0.1_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,507.21,12.546487,12.669380,12.628602,12.734561,0.065181,no,bounds,no,yes,yes,yes,off,0.01,elim not activated,elim not activated,1,1,4,12.02x,0.00,507.21,12.02x,0.122893,0.105958,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912143354481_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_zonoBounds_relaxT0.01_varHint_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,802.83,12.546487,12.669380,12.628696,12.735065,0.065685,no,bounds,no,yes,yes,yes,lp,0.1,0,0,1,2,4,19.03x,42.83,845.66,20.05x,0.122893,0.106369,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912148803445_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_zonoBounds_n1ProbeLP_relaxT0.1_varHint_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,828.59,12.546487,12.669380,12.628901,12.740021,0.070641,no,bounds,no,yes,yes,no,off,0.1,elim not activated,elim not activated,1,2,4,19.64x,0.00,828.59,19.64x,0.122893,0.111120,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912142926301_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_relaxT0.1_varHint_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,863.96,12.546487,12.669380,12.625499,12.639949,-0.029431,no,bounds,no,yes,no,no,lp,0.01,0,0,1,1,4,20.48x,23.44,887.40,21.04x,0.122893,0.014449,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912143184973_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_n1ProbeLP_relaxT0.01_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,873.09,12.546487,12.669380,12.628604,12.634214,-0.035166,no,bounds,no,yes,no,yes,off,0.01,elim not activated,elim not activated,1,1,4,20.70x,0.00,873.09,20.70x,0.122893,0.005610,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912143266068_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_zonoBounds_relaxT0.01_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,896.59,12.546487,12.669380,12.628901,12.740021,0.070641,no,bounds,no,yes,yes,yes,off,0.1,elim not activated,elim not activated,1,2,4,21.26x,0.00,896.59,21.26x,0.122893,0.111120,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912143376941_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_zonoBounds_relaxT0.1_varHint_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,1081.78,12.546487,12.669380,12.628696,12.735065,0.065685,no,bounds,no,yes,yes,no,lp,0.1,0,0,1,2,4,25.65x,25.48,1107.26,26.25x,0.122893,0.106369,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912207072804_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_n1ProbeLP_relaxT0.1_varHint_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,1811.20,12.546487,12.669380,12.628608,19.738716,7.069336,no,bounds,no,yes,no,no,off,0.1,elim not activated,elim not activated,1,2,4,42.94x,0.00,1811.20,42.94x,0.122893,7.110108,OPTIMAL,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912141901765_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_relaxT0.1_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,1811.55,12.546487,12.669380,12.628604,19.738716,7.069336,no,bounds,no,yes,no,yes,lp,0.1,0,0,1,2,4,42.95x,22.82,1834.37,43.49x,0.122893,7.110112,OPTIMAL,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912143430772_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_zonoBounds_n1ProbeLP_relaxT0.1_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,1813.06,12.546487,12.669380,12.628603,19.738716,7.069336,no,bounds,no,yes,no,no,lp,0.1,0,0,1,2,4,42.98x,23.52,1836.58,43.54x,0.122893,7.110113,OPTIMAL,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912204797583_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_n1ProbeLP_relaxT0.1_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,3,42.18,1816.96,12.546487,12.669380,12.628603,19.738716,7.069336,no,bounds,no,yes,no,yes,off,0.1,elim not activated,elim not activated,1,2,4,43.07x,0.00,1816.96,43.07x,0.122893,7.110113,OPTIMAL,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912207711855_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_zonoBounds_relaxT0.1_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cnn1,occ,"5,5,5",0,4,536.01,762.09,8.644089,8.716495,8.633533,8.697754,-0.018741,no,off,no,yes,yes,no,lp,0.1,0,0,1,2,4,1.42x,25.94,788.03,1.47x,0.072406,0.064221,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912204767750_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_n1ProbeLP_relaxT0.1_varHint_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,4,536.01,892.95,8.644089,8.716495,8.634168,8.715746,-0.000749,no,off,no,yes,yes,yes,lp,0.1,0,0,1,2,4,1.67x,27.45,920.40,1.72x,0.072406,0.081578,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912204763063_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_zonoBounds_n1ProbeLP_relaxT0.1_varHint_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,4,536.01,965.96,8.644089,8.716495,8.643341,8.685924,-0.030571,no,off,no,yes,no,yes,off,0.1,elim not activated,elim not activated,1,2,4,1.80x,0.00,965.96,1.80x,0.072406,0.042582,OPTIMAL,OPTIMAL,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912204744611_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_boundTight_zonoBounds_relaxT0.1_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,4,536.01,1813.85,8.644089,8.716495,8.484148,13.874337,5.157841,no,bounds,no,yes,yes,no,off,0.1,elim not activated,elim not activated,1,2,4,3.38x,0.00,1813.85,3.38x,0.072406,5.390188,OPTIMAL,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912142926301_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_relaxT0.1_varHint_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,4,536.01,1813.90,8.644089,8.716495,8.485713,14.653535,5.937040,no,bounds,no,yes,no,no,lp,0.01,0,0,1,1,4,3.38x,23.44,1837.34,3.43x,0.072406,6.167822,OPTIMAL,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912143184973_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_n1ProbeLP_relaxT0.01_seed4_elimOrg0_elimPert0_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,4,536.01,1811.33,8.644089,8.716495,8.483645,14.653535,5.937040,no,bounds,no,yes,no,yes,off,0.01,elim not activated,elim not activated,1,1,4,3.38x,0.00,1811.33,3.38x,0.072406,6.169890,OPTIMAL,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912143266068_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_zonoBounds_relaxT0.01_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
cnn1,occ,"5,5,5",0,4,536.01,1811.73,8.644089,8.716495,8.483646,14.654080,5.937584,no,bounds,no,yes,yes,yes,off,0.01,elim not activated,elim not activated,1,1,4,3.38x,0.00,1811.73,3.38x,0.072406,6.170434,OPTIMAL,TIME_LIMIT,"/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/vagharWithPerturbed_cnn1_seed42_itr20_sgd_itr1/63910321839332_cnn1_occ_5.0,5.0,5.0_ctag0__HyperAttackHints_VagharDeps_PertruebedIntervals_cTag1.txt","/root/Downloads/for_dana/vaghar_org/paper_experiments/mnist/cnn1_exp/occ/eps_5,5,5/advStd_cnn1_N1_model_seed42_itr20/63912143354481_n2_cnn1_occ_5.0,5.0,5.0_ctag0_model_seed42_itr20_sgd_itr1_N2_advStd_branchPri_boundTight_zonoBounds_relaxT0.01_varHint_seed4_HyperAttackHints_VagharDeps_PerturbedIntervals_cTag1.txt"
